,da_number,cwa_determination,slopegradd,slopegradw,brockdepmi,wtdepannmi,wtdepaprju,flodfreqdc,flodfreqma,pondfreqpr,aws025wta,aws050wta,aws0100wta,aws0150wta,drclassdcd,drclasswet,hydgrpdcd,iccdcd,iccdcdpct,niccdcd,niccdcdpct,engdwobdcd,engdwbdcd,engdwbll,engdwbml,engstafdcd,engstafll,engstafml,engsldcd,engsldcp,englrsdcd,engcmssdcd,engcmssmp,urbrecptdc,urbrecptwt,forpehrtdc,hydclprs,awmmfpwwta
5261,MVP-2018-03481-AIS,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,9.89,15.94,19.56,5.0,5.0,2.0,,100.0,2.0,100.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.031,2.0,0.0,1.0
5262,MVP-2018-03483-JLK,0,1.0,1.0,0.0,15.0,15.0,0.0,2.0,15.0,5.65,9.53,15.39,19.94,5.0,3.0,2.0,,100.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,0.173,1.0,0.0,1.0
5263,MVP-2018-03501-KJH,0,1.0,1.0,0.0,137.0,137.0,0.0,0.0,0.0,5.75,11.43,21.81,30.76,4.0,4.0,1.0,,100.0,1.0,93.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.029,1.0,0.0,0.031
5264,MVP-2018-03502-DJM,0,4.0,4.0,0.0,30.0,30.0,0.0,0.0,100.0,5.5,9.5,15.82,20.32,3.0,3.0,6.0,,100.0,2.0,95.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0
5265,MVP-2018-03531-KJH,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,10.75,20.75,25.04,5.0,5.0,1.0,,100.0,2.0,100.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.1,2.0,0.0,1.0
5266,MVP-2018-03532-ANM,0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,87.0,5.8,11.53,22.58,30.43,2.0,2.0,5.0,,100.0,2.0,91.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.939,1.0,87.0,1.0
5267,MVP-2018-03566-NTD,0,4.0,4.0,0.0,178.0,178.0,0.0,0.0,0.0,4.34,6.84,11.84,16.84,5.0,5.0,3.0,,100.0,3.0,100.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.048,1.0,0.0,1.0
5268,MVP-2018-03583-AIS,0,4.0,3.9,0.0,0.0,0.0,0.0,0.0,5.0,4.76,7.3,12.04,16.29,5.0,5.0,3.0,,100.0,2.0,100.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.064,2.0,0.0,1.0
5269,MVP-2018-03585-DJM,0,4.0,3.7,0.0,30.0,30.0,0.0,0.0,3.0,5.66,10.55,16.16,20.6,4.0,4.0,6.0,,100.0,2.0,95.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.95,2.0,3.0,1.0
5270,MVP-2018-03600-AIS,0,1.0,1.2,0.0,30.0,30.0,2.0,2.0,94.0,4.85,7.3,11.64,14.15,3.0,3.0,3.0,,100.0,2.0,100.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.942,1.0,4.0,1.0
5271,MVP-2018-03616-JRS,0,4.0,3.6,0.0,0.0,0.0,0.0,0.0,15.0,4.71,7.18,11.77,16.06,5.0,5.0,3.0,,100.0,2.0,95.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.125,2.0,0.0,1.0
5272,MVP-2018-03622-JMB,0,4.0,5.5,0.0,137.0,137.0,0.0,0.0,0.0,5.5,9.45,16.7,23.17,4.0,4.0,2.0,,100.0,2.0,65.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.51,2.0,17.0,0.86
5273,MVP-2018-03652-MHK,0,2.0,2.0,0.0,61.0,61.0,0.0,0.0,0.0,5.6,8.86,17.22,26.22,3.0,3.0,2.0,,100.0,2.0,90.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.048,1.0,4.0,0.999
5274,MVP-2018-03661-KJH,0,9.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,5.32,10.02,17.48,22.51,5.0,5.0,1.0,,100.0,3.0,95.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.948,3.0,0.0,0.041
5275,MVP-2018-03675-KJH,0,0.5,0.7,0.0,15.0,15.0,0.0,0.0,85.0,4.81,9.55,17.05,26.44,2.0,2.0,5.0,,100.0,2.0,85.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.969,1.0,85.0,1.0
5276,MVP-2018-03676-KJH,0,4.0,3.7,0.0,122.0,122.0,0.0,0.0,3.0,5.71,10.97,21.5,29.49,5.0,5.0,1.0,,100.0,2.0,88.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.057,2.0,3.0,0.034
5277,MVP-2018-03702-KJH,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,10.9,17.88,19.38,5.0,5.0,1.0,,100.0,2.0,100.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.1,2.0,0.0,1.0
5278,MVP-2018-03709-RJH,0,2.0,2.0,0.0,15.0,15.0,0.0,0.0,0.0,2.75,4.72,8.98,14.48,3.0,3.0,6.0,,100.0,3.0,93.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0
5279,MVP-2018-03710-KJH,0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,5.75,11.5,21.53,31.23,2.0,2.0,5.0,,100.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
5280,MVP-2018-03716-KJH,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,9.08,14.9,18.47,5.0,5.0,3.0,,100.0,2.0,100.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.024,2.0,0.0,1.0
5281,MVP-2018-03730-KJH,0,4.0,3.8,0.0,104.0,104.0,0.0,0.0,0.0,5.75,10.62,20.12,26.86,5.0,5.0,1.0,,100.0,2.0,85.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.033,2.0,0.0,0.14
5282,MVP-2018-03744-RJH,0,2.0,1.9,0.0,0.0,0.0,0.0,0.0,15.0,4.67,6.97,10.29,13.48,3.0,2.0,3.0,,100.0,2.0,95.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.742,1.0,17.0,1.0
5283,MVP-2018-03747-JLK,0,1.5,1.5,0.0,50.0,50.0,0.0,0.0,97.0,5.5,10.5,18.5,25.86,3.0,3.0,5.0,,100.0,2.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,1.0
5284,MVP-2018-03749-RJH,0,1.0,1.2,0.0,30.0,30.0,2.0,2.0,94.0,4.85,7.3,11.64,14.15,3.0,3.0,3.0,,100.0,2.0,100.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.942,1.0,4.0,1.0
5285,MVP-2019-00048-RJH,0,2.0,2.0,0.0,28.0,28.0,0.0,0.0,0.0,5.2,9.2,16.22,20.72,3.0,3.0,6.0,,100.0,2.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,1.0
5286,MVP-2019-00068-AIS,0,4.0,3.9,0.0,74.0,74.0,0.0,0.0,2.0,5.43,9.07,14.15,18.68,4.0,4.0,2.0,,100.0,2.0,98.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.046,2.0,2.0,1.0
5287,MVP-2019-00069-JLK,0,4.0,3.9,0.0,0.0,0.0,0.0,0.0,5.0,4.76,7.3,12.04,16.29,5.0,5.0,3.0,,100.0,2.0,100.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.064,2.0,0.0,1.0
5288,MVP-2019-00073-DJM,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,9.89,17.79,19.79,5.0,5.0,1.0,2.0,100.0,2.0,100.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.012,2.0,0.0,1.0
5289,MVP-2019-00084-AIS,0,1.0,1.0,0.0,61.0,61.0,0.0,0.0,0.0,3.0,5.25,12.83,20.33,3.0,3.0,1.0,,100.0,3.0,85.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.789,1.0,4.0,1.0
5290,MVP-2019-00085-JLK,0,4.0,4.0,89.0,0.0,0.0,0.0,0.0,0.0,5.65,10.15,17.17,17.17,5.0,5.0,2.0,,100.0,2.0,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.019,2.0,0.0,0.097
5291,MVP-2019-00094-JLK,0,30.0,30.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,5.0,5.0,,,100.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5292,MVP-2019-00098-JLK,0,1.0,1.0,0.0,30.0,30.0,0.0,2.0,15.0,5.27,9.19,15.55,20.1,5.0,3.0,2.0,,100.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,0.173,1.0,0.0,1.0
5293,MVP-2019-00149-RJH,0,1.0,1.0,0.0,61.0,61.0,0.0,0.0,0.0,3.0,5.25,12.83,20.33,3.0,3.0,1.0,,100.0,3.0,85.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.789,1.0,4.0,1.0
5294,MVP-2019-00155-MHK,0,4.0,3.9,0.0,74.0,74.0,0.0,0.0,2.0,5.34,8.59,13.56,18.09,4.0,4.0,2.0,,100.0,2.0,98.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.046,2.0,2.0,1.0
5295,MVP-2019-00156-JLK,0,4.0,3.8,0.0,0.0,0.0,0.0,0.0,6.0,5.71,8.63,11.81,13.86,5.0,5.0,2.0,,100.0,2.0,100.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.082,2.0,3.0,1.0
5296,MVP-2019-00158-KJH,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,9.08,14.9,18.47,5.0,5.0,3.0,,100.0,2.0,100.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.024,2.0,0.0,1.0
5297,MVP-2019-00159-JRS,0,4.0,3.6,0.0,0.0,0.0,0.0,0.0,15.0,4.71,7.18,11.77,16.06,5.0,5.0,3.0,,100.0,2.0,95.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.125,2.0,0.0,1.0
5298,MVP-2019-00161-KJH,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,9.08,14.9,18.47,5.0,5.0,3.0,,100.0,2.0,100.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.024,2.0,0.0,1.0
5299,MVP-2019-00207-SJW,0,2.0,2.0,0.0,15.0,15.0,0.0,0.0,10.0,5.43,10.4,15.82,18.99,3.0,3.0,6.0,,100.0,2.0,89.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0
5300,MVP-2019-00260,0,0.5,0.5,0.0,15.0,15.0,0.0,0.0,97.0,4.22,7.85,14.32,20.23,2.0,2.0,6.0,,100.0,2.0,92.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,97.0,1.0
5301,MVP-2019-00261-SJW,0,4.0,3.8,0.0,69.0,69.0,0.0,0.0,6.0,5.15,8.56,14.5,19.06,4.0,4.0,2.0,,100.0,2.0,99.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.099,2.0,6.0,1.0
5302,MVP-2019-00302-WMS,0,3.0,3.0,0.0,30.0,30.0,0.0,0.0,0.0,4.64,8.11,9.66,11.1,4.0,4.0,3.0,,100.0,6.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.968,2.0,0.0,1.0
5303,MVP-2019-00309-RJH,0,1.0,1.2,0.0,15.0,15.0,0.0,0.0,7.0,4.9,7.32,10.2,12.73,3.0,3.0,3.0,,100.0,2.0,100.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.922,1.0,7.0,1.0
5304,MVP-2019-00328,0,1.0,1.0,0.0,102.0,102.0,0.0,0.0,0.0,2.5,4.0,6.64,9.14,7.0,7.0,0.0,3.0,100.0,4.0,100.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.361,1.0,0.0,1.0
5305,MVP-2019-00336-JRS,0,1.5,1.5,0.0,51.0,51.0,0.0,0.0,5.0,5.24,9.46,16.24,22.99,3.0,3.0,6.0,,100.0,2.0,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.221,1.0,0.0,1.0
5306,MVP-2019-00338-EMN,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,100.0,9.57,18.77,34.86,46.55,1.0,1.0,4.0,,100.0,7.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,100.0,1.0
5307,MVP-2019-00345-JMB,0,1.0,1.0,0.0,61.0,61.0,0.0,0.0,0.0,1.9,3.12,5.12,7.12,4.0,4.0,0.0,,100.0,4.0,85.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.719,1.0,0.0,1.0
5308,MVP-2019-00384-NTD,0,4.0,4.0,0.0,102.0,102.0,0.0,0.0,0.0,5.75,9.96,17.34,24.34,5.0,5.0,2.0,,100.0,2.0,100.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.048,2.0,0.0,0.296
5309,MVP-2019-00430-RJH,0,4.0,3.8,0.0,74.0,74.0,0.0,0.0,6.0,5.15,8.41,13.94,18.5,4.0,4.0,2.0,,100.0,2.0,99.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.095,2.0,6.0,1.0
5310,MVP-2019-00439-KJH,0,2.0,1.9,0.0,30.0,30.0,0.0,0.0,100.0,4.8,8.68,15.18,21.68,3.0,3.0,5.0,,100.0,2.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,1.0
5311,MVP-2019-00441-JLK,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,10.22,18.32,25.63,5.0,5.0,2.0,,100.0,2.0,88.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.021,2.0,0.0,0.034
5312,MVP-2019-00452-AJK,0,2.0,1.9,0.0,46.0,46.0,0.0,0.0,90.0,5.0,8.9,15.08,16.58,3.0,3.0,5.0,,100.0,2.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,7.0,1.0
5313,MVP-2019-00472-KJH,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,9.89,15.94,19.56,5.0,5.0,2.0,,100.0,2.0,100.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.031,2.0,0.0,1.0
5314,MVP-2019-00492-KAL,0,4.0,3.8,0.0,0.0,0.0,0.0,0.0,6.0,5.71,8.63,11.81,13.86,5.0,5.0,2.0,,100.0,2.0,100.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.082,2.0,3.0,1.0
5315,MVP-2019-00497-AIS,0,4.0,3.8,0.0,0.0,0.0,0.0,0.0,6.0,5.71,8.63,11.81,13.86,5.0,5.0,2.0,,100.0,2.0,100.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.082,2.0,3.0,1.0
5316,MVP-2019-00498-AIS,0,4.0,3.8,0.0,0.0,0.0,0.0,0.0,6.0,5.71,8.63,11.81,13.86,5.0,5.0,2.0,,100.0,2.0,100.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.082,2.0,3.0,1.0
5317,MVP-2019-00512-AIS,0,1.0,1.2,0.0,15.0,15.0,0.0,0.0,7.0,4.9,7.32,10.2,12.73,3.0,3.0,3.0,,100.0,2.0,100.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.922,1.0,7.0,1.0
5318,MVP-2019-00542-RJH,0,9.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,4.99,9.08,14.83,18.27,5.0,5.0,3.0,,100.0,4.0,90.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0
5319,MVP-2019-00547-JLK,0,2.5,2.4,0.0,81.0,91.0,0.0,0.0,5.0,3.94,6.44,11.44,16.44,4.0,4.0,3.0,,100.0,3.0,95.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.024,1.0,5.0,1.0
5320,MVP-2019-00553-DJM,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,100.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5321,MVP-2019-00567-JLK,0,2.0,2.0,0.0,28.0,28.0,0.0,0.0,0.0,5.2,9.2,16.22,20.72,3.0,3.0,6.0,,100.0,2.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,1.0
5322,MVP-2019-00597-JLK,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,8.6,16.65,26.15,5.0,5.0,2.0,,100.0,2.0,100.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,0.04,1.0,0.0,0.296
5323,MVP-2019-00619-ANM,0,4.0,3.9,0.0,0.0,0.0,0.0,0.0,5.0,4.76,7.3,12.04,16.29,5.0,5.0,3.0,,100.0,2.0,100.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.064,2.0,0.0,1.0
5324,MVP-2019-00627-AIS,0,2.0,2.0,0.0,61.0,61.0,0.0,0.0,0.0,5.6,8.86,17.22,26.22,3.0,3.0,2.0,,100.0,2.0,90.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.048,1.0,4.0,0.999
5325,MVP-2019-00639-JLK,0,1.0,1.0,0.0,104.0,104.0,0.0,0.0,0.0,5.75,10.62,20.12,26.86,5.0,5.0,1.0,,100.0,1.0,90.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.029,1.0,0.0,0.14
5326,MVP-2019-00644-RJH,0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,87.0,5.8,11.53,22.58,30.43,2.0,2.0,5.0,,100.0,2.0,91.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.939,1.0,87.0,1.0
5327,MVP-2019-00654-RJH,0,1.0,1.2,0.0,30.0,30.0,2.0,2.0,94.0,4.85,7.3,11.64,14.15,3.0,3.0,3.0,,100.0,2.0,100.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.942,1.0,4.0,1.0
5328,MVP-2019-00699-AIS,0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,97.0,5.01,6.7,10.29,13.63,2.0,2.0,6.0,,100.0,2.0,98.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971,1.0,87.0,1.0
5329,MVP-2019-00711-AIS,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,5.78,11.18,19.88,27.39,2.0,2.0,6.0,,100.0,2.0,93.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
5330,MVP-2019-00716-AIS,0,4.0,3.9,0.0,74.0,74.0,0.0,0.0,2.0,5.34,8.59,13.56,18.09,4.0,4.0,2.0,,100.0,2.0,98.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.046,2.0,2.0,1.0
5331,MVP-2019-00721-RJH,0,1.0,1.2,0.0,15.0,15.0,0.0,0.0,7.0,4.9,7.32,10.2,12.73,3.0,3.0,3.0,,100.0,2.0,100.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.922,1.0,7.0,1.0
5332,MVP-2019-00724-AIS,0,1.0,1.0,0.0,74.0,74.0,0.0,0.0,2.0,5.43,9.07,14.15,18.68,4.0,4.0,2.0,,100.0,2.0,98.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.042,1.0,2.0,1.0
5333,MVP-2019-00792-AIS,0,4.0,3.8,0.0,69.0,69.0,0.0,0.0,6.0,5.15,8.56,14.5,19.06,4.0,4.0,2.0,,100.0,2.0,99.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.099,2.0,6.0,1.0
5334,MVP-2019-00812-DJM,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,10.47,17.07,19.67,5.0,5.0,1.0,,100.0,2.0,96.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.081,2.0,0.0,1.0
5335,MVP-2019-00822-JLK,0,4.0,4.0,0.0,178.0,178.0,0.0,0.0,0.0,5.63,9.88,16.18,20.68,5.0,5.0,2.0,,100.0,2.0,100.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.028,2.0,0.0,0.893
5336,MVP-2019-00838-JLK,0,4.0,3.9,0.0,84.0,84.0,0.0,0.0,4.0,4.73,8.67,15.44,20.89,4.0,4.0,2.0,,100.0,2.0,100.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.065,2.0,4.0,1.0
5337,MVP-2019-00865-KJH,0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,100.0,5.25,10.3,18.21,24.71,2.0,2.0,6.0,,100.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
5338,MVP-2019-00871-AIS,0,1.0,1.0,0.0,22.0,22.0,0.0,0.0,5.0,5.73,11.04,18.55,24.65,2.0,2.0,6.0,,100.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.952,1.0,95.0,1.0
5339,MVP-2019-00891-AIS,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,9.29,14.93,17.68,5.0,5.0,2.0,,100.0,2.0,100.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.032,2.0,0.0,1.0
5340,MVP-2019-00913-KJH,0,2.0,2.0,0.0,61.0,61.0,0.0,0.0,0.0,5.6,8.86,17.22,26.22,3.0,3.0,2.0,,100.0,2.0,90.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.048,1.0,4.0,0.999
5341,MVP-2019-00938-AIS,0,4.0,4.0,0.0,30.0,30.0,0.0,0.0,100.0,5.5,9.5,15.82,20.32,3.0,3.0,6.0,,100.0,2.0,95.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0
5342,MVP-2019-00975-DJM,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,100.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5343,MVP-2019-00992-KJH,0,4.0,3.7,0.0,122.0,122.0,0.0,0.0,3.0,5.71,10.97,21.5,29.49,5.0,5.0,1.0,,100.0,2.0,88.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.057,2.0,3.0,0.034
5344,MVP-2019-01035-AJK,0,2.0,2.0,0.0,28.0,28.0,0.0,0.0,0.0,5.2,9.2,16.22,20.72,3.0,3.0,6.0,,100.0,2.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,1.0
5345,MVP-2019-01038-JRS,0,25.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,3.66,5.43,6.93,8.43,6.0,6.0,1.0,,100.0,7.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0
5346,MVP-2019-01039-AJK,0,4.0,3.8,0.0,69.0,69.0,0.0,0.0,6.0,5.15,8.56,14.5,19.06,4.0,4.0,2.0,,100.0,2.0,99.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.099,2.0,6.0,1.0
