,da_number,district,longitude,latitude,cwa_determination,potential_wetland,county,state
9270,SAC-2018-00114,25,-78.98599,33.68641,0,1,805,45.0
9271,SAC-2018-00119,25,-80.25347,33.00777,0,0,493,45.0
9272,SAC-2018-00120,25,-82.2415,34.2676,0,1,821,45.0
9273,SAC-2018-00121,25,-80.6884,33.31019,1,1,816,45.0
9274,SAC-2018-00133,25,-80.76293,32.39312,1,1,806,45.0
9275,SAC-2018-00145,25,-78.89078,33.76741,1,1,805,45.0
9276,SAC-2018-00147,25,-79.0342,33.8902,1,0,805,45.0
9277,SAC-2018-00149,25,-79.96293,32.7047,1,1,809,45.0
9278,SAC-2018-00151,25,-81.73624,34.69146,1,1,92,45.0
9279,SAC-2018-00153,25,-79.85572,34.28114,0,0,814,45.0
9280,SAC-2018-00169,25,-78.6975,33.8669,0,1,805,45.0
9281,SAC-2018-00170,25,-79.30217,33.38885,0,1,807,45.0
9282,SAC-2018-00182,25,-78.9486,33.66732,0,1,805,45.0
9283,SAC-2018-00183,25,-80.63146,33.33091,1,1,816,45.0
9284,SAC-2018-00184,25,-79.06795,33.56359,1,1,807,45.0
9285,SAC-2018-00185,25,-79.09868,33.4881,0,1,807,45.0
9286,SAC-2018-00188,25,-79.5701,33.45925,1,1,807,45.0
9287,SAC-2018-00189,25,-79.07334,33.83619,0,1,805,45.0
9288,SAC-2018-00195,25,-80.11947,32.95615,0,0,493,45.0
9289,SAC-2018-00196,25,-80.27115,33.35112,0,1,816,45.0
9290,SAC-2018-00201,25,-78.90497,33.69721,0,1,805,45.0
9291,SAC-2018-00206,25,-81.68428,35.07125,1,0,834,45.0
9292,SAC-2018-00211,25,-79.7452,34.72466,0,1,826,45.0
9293,SAC-2018-00216,25,-79.15407,34.12509,0,1,805,45.0
9294,SAC-2018-00217,25,-81.14574,33.99882,1,1,813,45.0
9295,SAC-2018-00218,25,-79.05624,33.55353,0,1,807,45.0
9296,SAC-2018-00222,25,-79.27398,34.46669,0,1,815,45.0
9297,SAC-2018-00224,25,-81.01545,33.83132,0,1,277,45.0
9298,SAC-2018-00228,25,-80.0273,33.10569,1,0,235,45.0
9299,SAC-2018-00230,25,-80.19765,33.2513,1,1,235,45.0
9300,SAC-2018-00231,25,-79.85612,34.21744,1,1,818,45.0
9301,SAC-2018-00233,25,-79.68667,34.21777,1,0,818,45.0
9302,SAC-2018-00241,25,-80.98264,33.94072,0,0,110,45.0
9303,SAC-2018-00246,25,-79.18661,33.99377,1,0,805,45.0
9304,SAC-2018-00251,25,-80.42708,33.10075,0,1,493,45.0
9305,SAC-2018-00253,25,-80.85162,32.25192,0,0,806,45.0
9306,SAC-2018-00254,25,-80.85353,32.25105,0,0,806,45.0
9307,SAC-2018-00255,25,-80.8487,32.2506,0,0,806,45.0
9308,SAC-2018-00256,25,-80.84868,32.25033,0,0,806,45.0
9309,SAC-2018-00257,25,-80.84628,32.2496,0,0,806,45.0
9310,SAC-2018-00262,25,-78.7515,33.82847,1,1,805,45.0
9311,SAC-2018-00268,25,-79.1335,33.42936,0,1,807,45.0
9312,SAC-2018-00270,25,-80.31886,32.69203,0,0,809,45.0
9313,SAC-2018-00273,25,-78.92228,33.67644,1,1,805,45.0
9314,SAC-2018-00274,25,-78.68733,33.81513,0,0,805,45.0
9315,SAC-2018-00276,25,-79.02404,33.62935,0,0,805,45.0
9316,SAC-2018-00284,25,-79.86582,32.83992,0,0,809,45.0
9317,SAC-2018-00285,25,-81.23555,33.14056,1,1,829,45.0
9318,SAC-2018-00286,25,-80.30814,32.95924,0,0,493,45.0
9319,SAC-2018-00288,25,-79.022,33.615,0,1,805,45.0
9320,SAC-2018-00297,25,-79.97206,32.85964,0,0,809,45.0
9321,SAC-2018-00298,25,-81.08546,32.24646,1,1,75,45.0
9322,SAC-2018-00317,25,-78.62194,33.87112,1,0,805,45.0
9323,SAC-2018-00318,25,-78.74661,33.97387,0,1,805,45.0
9324,SAC-2018-00320,25,-78.89832,33.75632,0,1,805,45.0
9325,SAC-2018-00321,25,-78.99014,33.78669,1,1,805,45.0
9326,SAC-2018-00331,25,-80.26623,33.07658,1,1,493,45.0
9327,SAC-2018-00332,25,-79.96954,32.87096,1,0,809,45.0
9328,SAC-2018-00347,25,-80.9445,32.29707,0,0,806,45.0
9329,SAC-2018-00348,25,-80.94099,32.29493,0,0,806,45.0
9330,SAC-2018-00349,25,-80.94538,32.29445,0,0,806,45.0
9331,SAC-2018-00350,25,-80.94732,32.29556,0,0,806,45.0
9332,SAC-2018-00352,25,-80.6786,34.21114,0,0,810,45.0
9333,SAC-2018-00361,25,-78.97019,33.66974,0,1,805,45.0
9334,SAC-2018-00384,25,-78.94367,33.7975,1,0,805,45.0
9335,SAC-2018-00389,25,-78.90362,33.91096,1,1,805,45.0
9336,SAC-2018-00392,25,-79.02098,33.80098,1,1,805,45.0
9337,SAC-2018-00395,25,-79.79706,32.84715,0,1,809,45.0
9338,SAC-2018-00396,25,-80.8301,33.57325,1,1,816,45.0
9339,SAC-2018-00397,25,-80.0811,33.0476,1,0,235,45.0
9340,SAC-2018-00405,25,-80.12692,32.75203,0,0,809,45.0
9341,SAC-2018-00407,25,-80.04702,32.96131,1,1,809,45.0
9342,SAC-2018-00426,25,-80.7885,32.2964,0,0,806,45.0
9343,SAC-2018-00427,25,-80.2055,33.0774,1,1,235,45.0
9344,SAC-2018-00428,25,-80.71314,32.36206,1,0,806,45.0
9345,SAC-2018-00433,25,-82.83878,34.67294,0,1,822,45.0
9346,SAC-2018-00441,25,-80.01328,32.95189,0,1,235,45.0
9347,SAC-2018-00442,25,-79.7913,32.84414,0,0,809,45.0
9348,SAC-2018-00445,25,-80.24447,32.73007,0,1,809,45.0
9349,SAC-2018-00447,25,-78.67867,33.9017,1,0,805,45.0
9350,SAC-2018-00448,25,-80.29285,32.71716,1,0,809,45.0
9351,SAC-2018-00449,25,-80.09097,32.81421,0,0,809,45.0
9352,SAC-2018-00450,25,-79.93699,32.80204,1,1,809,45.0
9353,SAC-2018-00451,25,-80.79842,32.76782,1,1,830,45.0
9354,SAC-2018-00458,25,-82.13807,34.85943,0,0,819,45.0
9355,SAC-2018-00464,25,-79.80891,32.843,0,1,809,45.0
9356,SAC-2018-00465,25,-78.89069,34.0012,1,1,805,45.0
9357,SAC-2018-00471,25,-78.81049,33.85143,0,0,805,45.0
9358,SAC-2018-00473,25,-82.14222,34.86035,0,1,819,45.0
9359,SAC-2018-00476,25,-80.06693,32.7301,1,0,809,45.0
9360,SAC-2018-00477,25,-80.07202,32.91031,0,1,809,45.0
9361,SAC-2018-00478,25,-80.2272,33.0514,0,0,493,45.0
9362,SAC-2018-00482,25,-79.96826,32.696,1,1,809,45.0
9363,SAC-2018-00486,25,-78.65418,33.8427,0,1,805,45.0
9364,SAC-2018-00488,25,-79.93991,32.7306,0,0,809,45.0
9365,SAC-2018-00492,25,-79.85395,34.2842,1,1,814,45.0
9366,SAC-2018-00494,25,-78.87421,33.69656,0,0,805,45.0
9367,SAC-2018-00496,25,-80.29267,32.76821,0,0,809,45.0
9368,SAC-2018-00501,25,-79.9428,32.7759,0,0,809,45.0
9369,SAC-2018-00505,25,-80.0294,32.8025,0,0,809,45.0
9370,SAC-2018-00511,25,-79.2785,33.4735,1,0,807,45.0
9371,SAC-2018-00513,25,-79.61149,33.152,0,0,235,45.0
9372,SAC-2018-00514,25,-79.60908,33.15427,0,0,235,45.0
9373,SAC-2018-00518,25,-78.79731,33.77585,0,0,805,45.0
9374,SAC-2018-00528,25,-80.96536,33.92912,0,0,110,45.0
9375,SAC-2018-00531,25,-79.78077,32.84289,0,0,809,45.0
9376,SAC-2018-00535,25,-80.01026,32.8675,0,1,809,45.0
9377,SAC-2018-00536,25,-81.03988,33.98064,0,0,110,45.0
9378,SAC-2018-00542,25,-78.69859,33.86468,0,0,805,45.0
9379,SAC-2018-00543,25,-80.63619,32.43405,1,1,806,45.0
9380,SAC-2018-00551,25,-78.80692,33.84358,0,0,805,45.0
9381,SAC-2018-00552,25,-82.15297,34.90842,1,0,819,45.0
9382,SAC-2018-00558,25,-81.06117,33.96479,0,0,813,45.0
9383,SAC-2018-00559,25,-81.06079,33.96433,0,0,813,45.0
9384,SAC-2018-00566,25,-81.8547,33.40899,0,0,817,45.0
9385,SAC-2018-00568,25,-79.99784,32.89838,0,1,809,45.0
9386,SAC-2018-00569,25,-79.891,32.873,1,0,235,45.0
9387,SAC-2018-00576,25,-78.96,33.6235,1,0,805,45.0
9388,SAC-2018-00577,25,-78.70994,33.85263,0,1,805,45.0
9389,SAC-2018-00579,25,-79.2963,33.4075,0,1,807,45.0
9390,SAC-2018-00583,25,-80.95098,33.65376,1,0,277,45.0
9391,SAC-2018-00589,25,-79.938,32.803,1,0,809,45.0
9392,SAC-2018-00592,25,-80.58481,34.2579,0,0,810,45.0
9393,SAC-2018-00598,25,-80.61861,32.44928,0,0,806,45.0
9394,SAC-2018-00599,25,-80.24433,32.77061,1,0,809,45.0
9395,SAC-2018-00606,25,-81.79366,34.38153,1,1,825,45.0
9396,SAC-2018-00610,25,-80.9678,32.31559,1,0,75,45.0
9397,SAC-2018-00616,25,-79.00692,33.85002,0,1,805,45.0
9398,SAC-2018-00620,25,-78.74744,33.96768,1,1,805,45.0
9399,SAC-2018-00626,25,-79.90391,32.79989,0,1,809,45.0
9400,SAC-2018-00627,25,-80.22948,32.97976,0,1,493,45.0
9401,SAC-2018-00629,25,-81.80677,35.03162,1,0,819,45.0
9402,SAC-2018-00632,25,-80.62649,32.95236,1,1,830,45.0
9403,SAC-2018-00636,25,-81.89188,33.50297,0,0,817,45.0
9404,SAC-2018-00637,25,-79.02556,33.70805,0,1,805,45.0
9405,SAC-2018-00638,25,-80.76476,34.73933,0,1,726,45.0
9406,SAC-2018-00639,25,-78.89832,33.75632,1,0,805,45.0
9407,SAC-2018-00644,25,-82.14856,34.28874,0,1,821,45.0
9408,SAC-2018-00659,25,-78.9849,33.8107,0,1,805,45.0
9409,SAC-2018-00676,25,-78.99067,33.69702,1,0,805,45.0
9410,SAC-2018-00684,25,-78.96853,33.74468,1,1,805,45.0
9411,SAC-2018-00687,25,-80.33817,33.90471,0,0,808,45.0
9412,SAC-2018-00688,25,-80.34113,33.89493,0,0,808,45.0
9413,SAC-2018-00689,25,-80.3347,33.90208,0,0,808,45.0
9414,SAC-2018-00690,25,-80.35445,33.90664,0,0,808,45.0
9415,SAC-2018-00691,25,-80.34045,33.93003,0,0,808,45.0
9416,SAC-2018-00692,25,-80.343,33.906,0,0,808,45.0
9417,SAC-2018-00693,25,-80.37006,33.94148,0,0,808,45.0
9418,SAC-2018-00697,25,-80.18781,32.99523,0,0,493,45.0
9419,SAC-2018-00709,25,-80.85187,32.22981,0,1,806,45.0
9420,SAC-2018-00710,25,-80.9356,32.3004,0,0,806,45.0
9421,SAC-2018-00728,25,-79.03964,33.56016,0,0,807,45.0
9422,SAC-2018-00729,25,-78.94334,33.81387,0,1,805,45.0
9423,SAC-2018-00733,25,-80.16148,32.677,0,0,809,45.0
9424,SAC-2018-00744,25,-79.00505,33.66889,0,1,805,45.0
9425,SAC-2018-00753,25,-78.89912,33.88349,0,0,805,45.0
9426,SAC-2018-00757,25,-78.62035,33.87567,1,1,805,45.0
9427,SAC-2018-00764,25,-79.74793,34.18023,0,0,818,45.0
9428,SAC-2018-00765,25,-79.98078,34.23158,0,0,814,45.0
9429,SAC-2018-00766,25,-78.97996,33.76837,0,1,805,45.0
9430,SAC-2018-00778,25,-80.71793,34.29587,0,0,810,45.0
9431,SAC-2018-00779,25,-78.74852,33.97818,1,1,805,45.0
9432,SAC-2018-00781,25,-81.1705,34.97446,0,0,489,45.0
9433,SAC-2018-00782,25,-80.0088,33.189,0,1,235,45.0
9434,SAC-2018-00784,25,-80.41274,33.23609,1,1,493,45.0
9435,SAC-2018-00798,25,-78.85842,33.75503,0,0,805,45.0
9436,SAC-2018-00799,25,-79.18756,33.99557,1,0,805,45.0
9437,SAC-2018-00804,25,-78.85655,33.76133,0,0,805,45.0
9438,SAC-2018-00805,25,-78.85349,33.76109,0,0,805,45.0
9439,SAC-2018-00806,25,-78.85283,33.76115,0,0,805,45.0
9440,SAC-2018-00807,25,-78.85239,33.7612,0,0,805,45.0
9441,SAC-2018-00809,25,-78.85159,33.76125,0,0,805,45.0
9442,SAC-2018-00814,25,-80.12983,33.00719,1,1,809,45.0
9443,SAC-2018-00820,25,-79.69324,33.28673,0,0,235,45.0
9444,SAC-2018-00822,25,-79.9823,32.8729,1,0,809,45.0
9445,SAC-2018-00823,25,-79.90121,32.79728,0,0,809,45.0
9446,SAC-2018-00826,25,-79.848,32.82515,0,0,809,45.0
9447,SAC-2018-00828,25,-80.8785,33.52109,0,0,816,45.0
9448,SAC-2018-00836,25,-80.00474,32.94302,1,0,235,45.0
9449,SAC-2018-00841,25,-79.39965,34.41143,1,1,815,45.0
9450,SAC-2018-00844,25,-80.87378,33.94543,0,0,110,45.0
9451,SAC-2018-00850,25,-81.45619,34.78081,0,0,92,45.0
9452,SAC-2018-00852,25,-80.04507,33.09639,0,0,235,45.0
9453,SAC-2018-00864,25,-78.9328,33.8225,0,1,805,45.0
9454,SAC-2018-00866,25,-80.20557,33.69439,0,1,811,45.0
9455,SAC-2018-00868,25,-79.17189,33.79382,1,1,805,45.0
9456,SAC-2018-00871,25,-79.01683,33.67021,1,1,805,45.0
9457,SAC-2018-00879,25,-79.01694,33.68147,1,0,805,45.0
9458,SAC-2018-00880,25,-78.92475,33.72097,0,1,805,45.0
9459,SAC-2018-00884,25,-80.22305,33.08231,1,1,235,45.0
9460,SAC-2018-00896,25,-79.73709,32.8927,0,0,809,45.0
9461,SAC-2018-00898,25,-80.4319,33.086,0,0,493,45.0
9462,SAC-2018-00905,25,-82.12879,34.64623,1,0,825,45.0
9463,SAC-2018-00908,25,-78.90314,34.03642,1,0,805,45.0
9464,SAC-2018-00909,25,-79.64939,32.99455,1,1,809,45.0
9465,SAC-2018-00910,25,-79.92948,32.99043,1,1,235,45.0
9466,SAC-2018-00911,25,-80.2802,32.92591,1,1,493,45.0
9467,SAC-2018-00914,25,-79.03907,33.61069,1,1,805,45.0
9468,SAC-2018-00915,25,-80.0289,32.61132,0,1,809,45.0
9469,SAC-2018-00917,25,-80.2023,33.0284,0,0,493,45.0
9470,SAC-2018-00926,25,-81.22809,34.93138,0,0,489,45.0
9471,SAC-2018-00927,25,-81.23006,34.92804,0,0,489,45.0
9472,SAC-2018-00932,25,-79.06775,33.85785,1,1,805,45.0
9473,SAC-2018-00938,25,-79.0034,33.8582,0,1,805,45.0
9474,SAC-2018-00939,25,-80.75673,32.20004,0,1,806,45.0
9475,SAC-2018-00949,25,-80.40125,32.82159,1,1,809,45.0
9476,SAC-2018-00954,25,-80.64817,34.75714,0,1,726,45.0
9477,SAC-2018-00964,25,-81.70986,33.82438,0,0,831,45.0
9478,SAC-2018-00965,25,-79.92418,32.88662,1,0,235,45.0
9479,SAC-2018-00966,25,-79.86624,32.84343,0,0,809,45.0
9480,SAC-2018-00974,25,-79.29987,33.37606,0,0,807,45.0
9481,SAC-2018-00979,25,-80.98459,32.47593,0,0,75,45.0
9482,SAC-2018-00980,25,-79.95744,32.85448,0,0,809,45.0
9483,SAC-2018-00996,25,-79.02,33.6962,1,1,805,45.0
9484,SAC-2018-00998,25,-80.03256,32.88274,0,1,809,45.0
9485,SAC-2018-00999,25,-80.9293,32.3327,1,1,806,45.0
9486,SAC-2018-01007,25,-81.03995,33.88628,0,0,813,45.0
9487,SAC-2018-01016,25,-82.42688,35.00184,1,0,812,45.0
9488,SAC-2018-01018,25,-82.13168,34.84378,0,1,819,45.0
9489,SAC-2018-01023,25,-79.58929,33.01694,0,1,809,45.0
9490,SAC-2018-01026,25,-78.92537,33.73256,1,1,805,45.0
9491,SAC-2018-01027,25,-78.90615,33.82538,0,1,805,45.0
9492,SAC-2018-01028,25,-78.98518,33.77215,1,1,805,45.0
9493,SAC-2018-01032,25,-80.91232,32.35254,0,1,806,45.0
9494,SAC-2018-01040,25,-78.96222,33.71347,1,1,805,45.0
9495,SAC-2018-01045,25,-82.73906,34.52078,0,0,629,45.0
9496,SAC-2018-01046,25,-79.34518,34.17969,0,0,134,45.0
9497,SAC-2018-01048,25,-82.67357,34.88344,0,0,822,45.0
9498,SAC-2018-01053,25,-78.72261,33.81296,0,1,805,45.0
9499,SAC-2018-01055,25,-79.11827,33.86491,1,0,805,45.0
9500,SAC-2018-01056,25,-78.68868,33.90188,0,1,805,45.0
9501,SAC-2018-01057,25,-78.93446,33.67476,0,1,805,45.0
9502,SAC-2018-01062,25,-79.04878,33.82752,1,1,805,45.0
9503,SAC-2018-01068,25,-80.96311,32.23954,0,1,806,45.0
9504,SAC-2018-01091,25,-80.14257,32.95918,1,1,493,45.0
9505,SAC-2018-01092,25,-79.41986,34.48255,0,1,815,45.0
9506,SAC-2018-01093,25,-79.74965,33.96732,1,1,818,45.0
9507,SAC-2018-01094,25,-79.037,33.59,0,1,805,45.0
9508,SAC-2018-01097,25,-79.76331,33.84242,0,1,818,45.0
9509,SAC-2018-01101,25,-80.65747,32.92149,0,0,830,45.0
9510,SAC-2018-01106,25,-80.13496,32.77987,1,0,809,45.0
9511,SAC-2018-01108,25,-80.2536,33.0371,0,0,493,45.0
9512,SAC-2018-01123,25,-79.30484,33.43282,1,1,807,45.0
9513,SAC-2018-01129,25,-81.06869,33.76205,1,1,813,45.0
9514,SAC-2018-01131,25,-81.18465,33.79267,0,1,813,45.0
9515,SAC-2018-01146,25,-82.17557,34.69001,1,1,825,45.0
9516,SAC-2018-01149,25,-78.94653,33.73972,1,1,805,45.0
9517,SAC-2018-01156,25,-81.15102,34.00156,1,0,813,45.0
9518,SAC-2018-01157,25,-81.10816,32.46324,0,0,75,45.0
9519,SAC-2018-01160,25,-81.05838,32.20413,0,0,75,45.0
9520,SAC-2018-01161,25,-81.12923,33.44926,1,0,816,45.0
9521,SAC-2018-01162,25,-81.12808,33.44895,1,0,816,45.0
9522,SAC-2018-01163,25,-81.12953,33.44235,0,0,816,45.0
9523,SAC-2018-01171,25,-79.43931,34.3079,1,1,815,45.0
9524,SAC-2018-01173,25,-80.69394,32.40091,0,0,806,45.0
9525,SAC-2018-01177,25,-79.61408,33.02732,0,0,809,45.0
9526,SAC-2018-01179,25,-80.05048,33.16537,1,0,235,45.0
9527,SAC-2018-01193,25,-79.00122,33.69124,1,0,805,45.0
9528,SAC-2018-01199,25,-80.19845,33.72218,1,1,811,45.0
9529,SAC-2018-01200,25,-80.2094,34.30607,0,0,583,45.0
9530,SAC-2018-01202,25,-82.14205,34.3011,1,1,821,45.0
9531,SAC-2018-01205,25,-81.05718,33.95902,0,0,813,45.0
9532,SAC-2018-01208,25,-80.64747,33.63921,0,0,277,45.0
9533,SAC-2018-01212,25,-80.04756,32.74061,1,0,809,45.0
9534,SAC-2018-01214,25,-80.17528,32.56068,0,0,809,45.0
9535,SAC-2018-01216,25,-80.21498,32.83487,1,0,493,45.0
9536,SAC-2018-01219,25,-80.03117,32.98077,0,0,235,45.0
9537,SAC-2018-01222,25,-80.9634,34.07978,0,0,110,45.0
9538,SAC-2018-01226,25,-81.24247,34.12046,0,0,110,45.0
9539,SAC-2018-01233,25,-80.98824,34.88602,0,1,489,45.0
9540,SAC-2018-01235,25,-78.61767,33.89532,1,1,805,45.0
9541,SAC-2018-01243,25,-80.81992,32.32579,0,1,806,45.0
9542,SAC-2018-01249,25,-79.72648,32.80632,1,0,809,45.0
9543,SAC-2018-01257,25,-80.18967,33.04331,1,1,493,45.0
9544,SAC-2018-01258,25,-80.10393,33.25809,1,1,235,45.0
9545,SAC-2018-01263,25,-80.71564,32.96801,0,0,830,45.0
9546,SAC-2018-01264,25,-80.25405,33.11223,0,1,235,45.0
9547,SAC-2018-01267,25,-80.05549,32.68772,1,1,809,45.0
9548,SAC-2018-01269,25,-79.69638,34.28026,1,1,818,45.0
9549,SAC-2018-01282,25,-81.098,32.8744,0,0,543,45.0
9550,SAC-2018-01283,25,-81.098,32.8744,0,1,543,45.0
9551,SAC-2018-01287,25,-78.96331,33.67211,0,0,805,45.0
9552,SAC-2018-01288,25,-78.75662,33.9838,1,1,805,45.0
9553,SAC-2018-01295,25,-79.13745,33.47198,1,0,807,45.0
9554,SAC-2018-01302,25,-80.38292,33.9667,1,1,808,45.0
9555,SAC-2018-01304,25,-79.81867,34.19489,0,1,818,45.0
9556,SAC-2018-01305,25,-79.12403,33.44706,0,1,807,45.0
9557,SAC-2018-01314,25,-80.882,32.24059,0,0,806,45.0
9558,SAC-2018-01316,25,-80.2126,33.08263,1,1,235,45.0
9559,SAC-2018-01318,25,-79.8494,32.9219,1,1,235,45.0
9560,SAC-2018-01319,25,-79.87679,32.8121,1,1,809,45.0
9561,SAC-2018-01321,25,-79.13638,33.46037,1,0,807,45.0
9562,SAC-2018-01325,25,-78.78372,33.85465,1,1,805,45.0
9563,SAC-2018-01326,25,-80.89745,34.14649,0,0,110,45.0
9564,SAC-2018-01331,25,-79.11079,33.78733,0,1,805,45.0
9565,SAC-2018-01332,25,-81.32206,33.7775,0,0,813,45.0
9566,SAC-2018-01334,25,-79.02476,33.59715,0,1,805,45.0
9567,SAC-2018-01335,25,-79.14004,33.46097,0,1,807,45.0
9568,SAC-2018-01339,25,-79.49045,34.21492,0,1,134,45.0
9569,SAC-2018-01345,25,-79.88747,34.37358,1,0,814,45.0
9570,SAC-2018-01346,25,-78.893,33.8286,0,1,805,45.0
9571,SAC-2018-01347,25,-80.87076,32.23783,0,0,806,45.0
9572,SAC-2018-01349,25,-80.9857,33.9561,0,0,110,45.0
9573,SAC-2018-01353,25,-80.02758,34.37052,0,1,814,45.0
9574,SAC-2018-01370,25,-79.15213,33.36945,0,0,807,45.0
9575,SAC-2018-01378,25,-80.536,33.17803,1,1,493,45.0
9576,SAC-2018-01381,25,-79.05817,33.56485,0,1,807,45.0
9577,SAC-2018-01382,25,-78.8914,33.75979,0,0,805,45.0
9578,SAC-2018-01394,25,-80.21923,32.99671,0,0,493,45.0
9579,SAC-2018-01411,25,-79.71503,34.2483,0,1,818,45.0
9580,SAC-2018-01412,25,-79.0123,33.6348,0,0,805,45.0
9581,SAC-2018-01414,25,-81.20201,34.72035,0,0,595,45.0
9582,SAC-2018-01428,25,-80.9464,32.2961,0,1,806,45.0
9583,SAC-2018-01431,25,-79.97785,33.19056,1,1,235,45.0
9584,SAC-2018-01445,25,-80.87407,33.94566,0,0,110,45.0
9585,SAC-2018-01448,25,-81.21894,34.00322,1,1,813,45.0
9586,SAC-2018-01449,25,-79.00776,33.81194,1,0,805,45.0
9587,SAC-2018-01457,25,-81.1904,33.97473,0,0,813,45.0
9588,SAC-2018-01460,25,-82.6098,34.6376,0,0,629,45.0
9589,SAC-2018-01468,25,-81.10904,33.77969,0,0,813,45.0
9590,SAC-2018-01473,25,-80.76402,32.465,0,1,806,45.0
9591,SAC-2018-01475,25,-78.8027,33.8558,1,1,805,45.0
9592,SAC-2018-01483,25,-80.15872,32.81916,1,0,809,45.0
9593,SAC-2018-01487,25,-80.53963,33.17085,1,1,493,45.0
9594,SAC-2018-01494,25,-79.78551,34.21176,0,1,818,45.0
9595,SAC-2018-01507,25,-81.04591,33.93552,1,1,813,45.0
9596,SAC-2018-01508,25,-81.15077,33.76325,0,0,813,45.0
9597,SAC-2018-01520,25,-82.46155,34.86234,1,0,812,45.0
9598,SAC-2018-01522,25,-82.19896,34.78923,0,0,812,45.0
9599,SAC-2018-01526,25,-82.77825,34.58844,0,0,629,45.0
9600,SAC-2018-01531,25,-79.9559,32.84701,0,0,809,45.0
9601,SAC-2018-01534,25,-80.65379,33.91925,0,1,110,45.0
9602,SAC-2018-01542,25,-79.59844,33.04372,0,1,809,45.0
9603,SAC-2018-01543,25,-79.92031,32.90132,0,0,235,45.0
9604,SAC-2018-01547,25,-80.63649,32.29937,1,0,806,45.0
9605,SAC-2018-01589,25,-78.90591,33.73015,0,0,805,45.0
9606,SAC-2018-01591,25,-78.90591,33.73015,0,0,805,45.0
9607,SAC-2018-01613,25,-81.04445,33.90842,0,1,813,45.0
9608,SAC-2018-01616,25,-80.04497,32.8064,1,1,809,45.0
9609,SAC-2018-01617,25,-80.22321,32.63837,0,1,809,45.0
9610,SAC-2018-01618,25,-80.25082,33.0142,0,0,493,45.0
9611,SAC-2018-01621,25,-82.08722,34.91048,1,0,819,45.0
9612,SAC-2018-01623,25,-80.71521,32.48113,0,1,806,45.0
9613,SAC-2018-01624,25,-80.73095,32.4643,0,0,806,45.0
9614,SAC-2018-01625,25,-80.53142,33.18653,1,1,493,45.0
9615,SAC-2018-01627,25,-78.812,33.76156,0,0,805,45.0
9616,SAC-2018-01628,25,-78.81045,33.75656,0,0,805,45.0
9617,SAC-2018-01629,25,-78.81345,33.7527,0,0,805,45.0
9618,SAC-2018-01636,25,-80.71426,32.90539,0,1,830,45.0
9619,SAC-2018-01637,25,-79.05414,33.89681,1,1,805,45.0
9620,SAC-2018-01649,25,-78.88837,33.70389,0,1,805,45.0
9621,SAC-2018-01659,25,-79.98909,33.07538,0,1,235,45.0
9622,SAC-2018-01663,25,-80.09197,32.81696,1,1,809,45.0
9623,SAC-2018-01679,25,-80.14949,32.6288,0,0,809,45.0
9624,SAC-2018-01683,25,-80.10462,34.34427,0,1,814,45.0
9625,SAC-2018-01684,25,-80.04831,34.18793,0,1,814,45.0
9626,SAC-2018-01686,25,-80.2645,32.7289,0,1,809,45.0
9627,SAC-2018-01688,25,-79.9233,34.30322,0,1,814,45.0
9628,SAC-2018-01695,25,-80.05316,32.75949,1,1,809,45.0
9629,SAC-2018-01697,25,-81.54082,34.27986,1,1,823,45.0
9630,SAC-2018-01699,25,-80.04036,33.19524,1,0,235,45.0
9631,SAC-2018-01702,25,-80.04146,33.07177,0,1,235,45.0
9632,SAC-2018-01705,25,-82.45492,34.90502,1,1,812,45.0
9633,SAC-2018-01721,25,-80.77207,32.52204,0,1,806,45.0
9634,SAC-2018-01724,25,-80.0376,33.05882,1,1,235,45.0
9635,SAC-2018-01727,25,-79.75136,32.79976,0,0,809,45.0
9636,SAC-2018-01728,25,-79.33415,33.39025,0,0,807,45.0
9637,SAC-2018-01731,25,-79.37258,33.50277,0,0,807,45.0
9638,SAC-2018-01735,25,-80.75658,32.22014,1,0,806,45.0
9639,SAC-2018-01746,25,-80.02968,33.08609,1,0,235,45.0
9640,SAC-2018-01748,25,-80.23411,32.97455,0,1,493,45.0
9641,SAC-2018-01756,25,-79.1037,33.8788,1,0,805,45.0
9642,SAC-2018-01758,25,-80.04145,32.7023,1,0,809,45.0
9643,SAC-2018-01765,25,-80.27308,32.78169,0,1,809,45.0
9644,SAC-2018-01771,25,-81.16987,34.89645,0,0,489,45.0
9645,SAC-2018-01773,25,-78.84244,33.75717,0,1,805,45.0
9646,SAC-2018-01774,25,-79.02818,33.56695,0,0,807,45.0
9647,SAC-2018-01778,25,-79.06525,33.59014,1,1,805,45.0
9648,SAC-2018-01779,25,-80.0972,32.73605,1,1,809,45.0
9649,SAC-2018-01791,25,-82.21361,34.67201,1,1,812,45.0
9650,SAC-2018-01799,25,-79.7699,34.15865,0,0,818,45.0
9651,SAC-2018-01806,25,-80.66223,33.56076,1,1,277,45.0
9652,SAC-2018-01812,25,-80.89579,34.14196,0,0,110,45.0
9653,SAC-2018-01814,25,-81.00753,34.85389,0,1,489,45.0
9654,SAC-2018-01815,25,-80.91205,33.42081,0,0,816,45.0
9655,SAC-2018-01816,25,-80.67132,33.44239,0,0,816,45.0
9656,SAC-2018-01830,25,-80.4453,33.0351,1,1,830,45.0
9657,SAC-2018-01832,25,-80.36636,33.92837,1,0,808,45.0
