jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland
RAPANOS,SAW-2016-00207,Wilmington,NCDOT / New Hope Creek Bridge #75 SR1127 Borland Road / Orange County / Hillsborough NC,-79.12638,36.00386,2/10/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00209,Wilmington,Wake County Public School Systems / Stough Elementary School / 4210 Edwards Mill Rd / Wake County / Raleigh NC ,-78.69203,35.83576,3/1/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00214,Wilmington,Michael Wallace pond / 3695 Danieley Water Wheel Road / Burlington / Alamance County /  residential,-79.47681,36.1634,2/2/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00222,Wilmington,Goose Bay Tract,-77.43003,34.49028,4/11/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00231,Wilmington,2910 EAST DOLPHIN DRIVE/MATT & RAMONA SCHEIFELBEIM,-78.13198,33.91319,4/4/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00240,Wilmington,Blockade Runner Dredge and Bulkhead,-77.7995,34.20406,3/23/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00249,Wilmington,133 Smallwood Rd,-77.18939,34.67572,4/18/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00251,Wilmington,"Donnelly, James / Carolina Creek Subdivision / Bill Clark Homes",-77.66811,34.38849,5/31/2017,0,1,0,0,0,0,1,0,1,1,0,0,0,0
RAPANOS,SAW-2016-00254,Wilmington,2600 McGirt Road/William P Floyd/Solar Farm Additional Area,-79.33492,34.80147,2/8/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00255,Wilmington,Innovative Solar Site #31/Additional Area,-78.74946,34.5465,2/8/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00260,Wilmington,HF Lee Energy Complex (LOLA),-78.0762,35.38,2/8/2016,1,1,0,1,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00266,Wilmington,City of Raleigh Public Utilities Department / Jamaica Drive Sanitary Sewer Repair & Bank Stabilization / Wake Co / Raleigh NC,-78.6476,35.7691,2/11/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00275,Wilmington,Highway 9 North Water Main Extension ,-82.18918,35.37808,3/28/2016,0,1,0,0,1,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00276,Wilmington,Winding Creek Dam Repair,-82.97713,35.10801,4/19/2016,0,1,0,0,0,0,1,0,0,0,0,1,0,1
RAPANOS,SAW-2016-00278,Wilmington,Fletcher Town Park Drainage,-82.4962,35.4248,3/23/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00280,Wilmington,Pine Log Road Stream Stabilization,-83.9626,34.99337,5/12/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00283,Wilmington,227 Bugle Boy Drive Bank Stabilization,-83.13564,35.28242,4/15/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00297,Wilmington,Big Choga Shoreline Stabilization,-83.6949,35.1806,3/24/2016,0,1,0,0,1,0,0,0,0,0,0,1,0,0
RAPANOS,SAW-2016-00299,Wilmington,John Seitz Shoreline Stabilization,-80.09161,35.46185,2/18/2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0
RAPANOS,SAW-2016-00302,Wilmington,"Duke Energy, Rodney Hutcherson",-77.45088,34.75373,3/31/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00303,Wilmington,Brad Smith dredge,-80.93213,35.43382,2/22/2016,0,1,0,0,0,0,1,0,0,0,0,1,0,0
RAPANOS,SAW-2016-00305,Wilmington,George Simonetti dredge,-80.9534,35.48376,2/16/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00306,Wilmington,Greg Gonzalez dredge,-80.89221,35.50194,2/26/2016,0,1,0,0,0,0,1,0,0,0,0,1,0,0
RAPANOS,SAW-2016-00307,Wilmington,Donald Benes dredge,-80.88021,35.50239,4/6/2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0
RAPANOS,SAW-2016-00308,Wilmington,Jim Kelly dredge,-80.92582,35.46155,3/25/2016,0,1,0,0,0,0,1,0,0,0,0,1,0,0
RAPANOS,SAW-2016-00309,Wilmington,Douglas Kromer dredge,-80.91001,35.65772,4/1/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00310,Wilmington,Kevin Tarpey dredge,-80.91903,35.51421,4/6/2016,0,1,0,0,0,0,1,0,0,0,0,1,0,0
RAPANOS,SAW-2016-00322,Wilmington,Zebulon Crossings Outparcel/Gannon Ave./Zebulon/Wake County ,-78.2956,35.8294,4/11/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00330,Wilmington,Johnson Concrete Company,-80.6081,35.43239,1/31/2018,0,1,0,0,0,0,1,0,1,0,0,1,0,0
RAPANOS,SAW-2016-00340,Wilmington,Town of Cary / Summer Lakes Drive Storm Drain Improvements / Wake County / Cary NC,-78.8304,35.7919,3/1/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00341,Wilmington,Covil Crossing HOA/Long Boat Circle/JD,-77.8206,34.26122,2/18/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00343,Wilmington,South Mountain Game Land Culvert Replacement,-81.83403,35.54557,2/18/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00344,Wilmington,Windemere Road/JD,-77.8344,34.25131,2/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00349,Wilmington,"John Seitz, Lot 27, Allenton Ferry, Uwharrie Point - Bank Stabilization",-80.09607,35.47839,2/22/2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0
RAPANOS,SAW-2016-00352,Wilmington,Crow Creek and Big Creek Stream Enhancement and Aquatic Organism Passage Project,-80.01106,35.50239,4/15/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00355,Wilmington,6609 River Road/JD,-77.9207,34.11017,2/24/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00359,Wilmington,1115 Swordfish Lane,-77.89925,34.02326,4/20/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00362,Wilmington,Timmons Group / Hemlock Property Site / 388 Lowes Boulevard / Northampton Co / Gaston NC,-77.59715,36.46932,4/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00364,Wilmington,Town of Morrisville / Mason Farm - Kit Creek Reach 5 - 1 Project Repairs  / Wake County / Morrisville NC,-78.84595,35.85695,3/2/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00368,Wilmington,"Meritage Homes Youngblood, The Enclave at Montreux",-81.0234,35.074,4/6/2016,0,1,0,0,0,0,1,0,0,1,0,0,0,0
RAPANOS,SAW-2016-00375,Wilmington,Valley River Bank Stabilization,-84.0196,35.1009,3/25/2016,0,1,0,0,1,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00383,Wilmington,Venters Holdings,-77.4362,34.75329,8/30/2016,1,1,1,1,1,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00385,Wilmington,Camden County WWTP,-76.13374,36.35353,6/27/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,1
RAPANOS,SAW-2016-00395,Wilmington,207 Corpening Road Stream Stabilization,-83.49722,35.13387,4/21/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00398,Wilmington,Corbett Industries/1700 Plantation Rd/JD,-77.81475,34.31586,4/13/2018,0,1,0,0,0,0,1,0,1,1,0,0,0,0
RAPANOS,SAW-2016-00399,Wilmington,289 Research Farm Rd,-79.7075,35.17723,4/21/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00400,Wilmington,108 Bellechasse Way,-77.43996,34.78709,4/22/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00401,Wilmington,Everett Parcel / 0 Church Street / Wake County / Morrisville NC 27560,-78.84851,35.85919,4/15/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00411,Wilmington,Halvorsen Development Corporation_Guess Rd Mixed-Use Center,-78.92838,36.07856,4/7/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00417,Wilmington,Prusiecki Residence Seawall Repair ,-82.95174,35.12768,3/25/2016,0,1,0,0,1,0,0,0,0,0,0,1,0,1
RAPANOS,SAW-2016-00418,Wilmington,Evans French Broad River Access,-82.5604,35.34449,3/28/2016,1,1,0,1,1,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00419,Wilmington,Savannah Creek Stabilization Project,-83.26181,35.3007,4/19/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00420,Wilmington,"Skybrook Apartments II, LLC, Skybrook Apartments",-80.75956,35.4042,4/25/2016,0,1,0,0,0,0,1,0,1,0,0,1,0,0
RAPANOS,SAW-2016-00421,Wilmington,Cullowhee Methodist Church Culvert,-83.17874,35.3103,4/15/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00428,Wilmington,Colin MacNair,-78.97945,35.67418,5/3/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00433,Wilmington,Sarah London Road homes,-82.53279,35.55577,3/31/2016,0,1,0,0,0,0,1,0,0,0,1,0,0,1
RAPANOS,SAW-2016-00440,Wilmington,Meriweather Solar Farm Solar Electric Power Plant,-78.60724,36.28902,5/13/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00446,Wilmington,Jeffrey R. Bihn/115 Chuckwagon Drive/Lake Royale,-78.18935,35.9617,3/17/2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0
RAPANOS,SAW-2016-00447,Wilmington,Floyd Solar Farm_5438 Stone Road_Jeffery and Sherry Floyd/2-Acre Addition,-79.1384,34.51026,3/4/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00459,Wilmington,"Barnes, Josephine_Poultry houses",-78.15968,35.72576,3/8/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00482,Wilmington,"Beacon Development Company, Metrolina Park",-80.83793,35.32071,6/29/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00486,Wilmington,Highlands Biological Station,-83.18829,35.05494,9/27/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00488,Wilmington,Jewish Community Center,-82.54812,35.60573,4/18/2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0
RAPANOS,SAW-2016-00490,Wilmington,1721 Hunting Ridge Road,-78.60888,35.88082,4/14/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00498,Wilmington,BRE NC Solar 4 / 1264 Baltimore Road / Warren County / Warrenton NC,-78.15071,36.352,4/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00502,Wilmington,Johnson Road,-79.41883,35.15384,5/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00504,Wilmington,NCDOT / Bridge 209 / SR 1366 / Atkins Road / Orange County / Division 7,-79.24681,36.21116,11/21/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00506,Wilmington,NCDOT / Bridge 248 / SR 2009 / Camp Dan Valley Road / Rockingham County / Divison 7,-79.72732,36.39747,11/16/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00508,Wilmington,Heedeh Solar Farm,-78.22346,34.30757,3/15/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00512,Wilmington,NCDOT / Greensboro Street Pipe Replacement / Carrboro / Orange County / transportation,-79.07338,35.90199,4/8/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00516,Wilmington,North Durham Water Reclamation Facility (WRF),-78.86078,36.02805,1/13/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00532,Wilmington,"Tri-South Builders, Inc / Alma Street Subdivision Ph. 2 / Moore County, NC",-79.2716,35.25895,10/19/2016,0,1,0,0,0,0,1,0,1,0,0,1,0,0
RAPANOS,SAW-2016-00533,Wilmington,Glen Eagles Lane,-79.43979,35.22946,4/29/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00534,Wilmington,Wrenn Farm / 1410 Greensboro Road / High Point / Guilford County / residential,-79.95555,35.98811,6/16/2016,0,1,0,0,0,0,1,0,1,1,0,0,0,0
RAPANOS,SAW-2016-00537,Wilmington,Two Mile Branch Stream Maintenance,-77.83936,34.23315,3/21/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00549,Wilmington,Moore II,-79.36821,35.34198,5/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00552,Wilmington,154 Great Oak Drive_Mike Riley_docking faciltiy,-77.6942,34.3497,6/23/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00553,Wilmington,"Autry, Jeff / Gardner Mine / JD",-78.83383,35.35039,5/24/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00566,Wilmington,"Hall, Jeff / Residential Pond Pre App / JD",-79.18295,34.97861,3/24/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00568,Wilmington,Cedar Bay/Dare/PreAp,-75.67845,35.90058,4/14/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00572,Wilmington,"Kelly, Jeff/ Boat dock",-80.9408,35.5397,4/7/2016,0,1,0,0,0,0,1,0,0,0,0,1,0,0
RAPANOS,SAW-2016-00575,Wilmington,Biltmore Lake Association/ Lake Dredging,-82.65575,35.53418,4/8/2016,0,1,0,0,0,0,1,0,0,0,0,1,0,0
RAPANOS,SAW-2016-00577,Wilmington,APC Tower Critter Crossing,-82.12601,35.49136,4/21/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00582,Wilmington,Leder Sparlin Enterprises LLC UA,-82.81361,35.18641,2/8/2017,0,1,0,0,0,0,0,0,1,0,0,0,1,1
RAPANOS,SAW-2016-00589,Wilmington,VILLAGE OF BHI/ROW BOAT ROW/CAPE FEAR RIVER,-78.00035,33.87976,7/19/2016,1,1,1,1,1,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00590,Wilmington,"Portrush Ventures, Inc/Dare/PreAp",-75.51104,35.33579,5/17/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00595,Wilmington,The Flats at 540/7251 Green Level Church Rd./Apex/Wake County ,-78.88871,35.74919,4/26/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00618,Wilmington,"McDuffie, Bob/Pre-application meeting",-79.94848,35.62917,6/1/2016,0,1,0,0,0,0,1,0,0,1,0,0,0,1
RAPANOS,SAW-2016-00638,Wilmington,Roosevevelt Rozier,-78.8655,34.79103,5/18/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00644,Wilmington,NCDOT / SR 2704 / Bridge 427 / Division 7 / Guilford County,-79.62752,36.2422,4/1/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00646,Wilmington,NCDOT / SR 1115 / Bridge 73 / Division 7 / Orange County,-79.19382,35.99858,4/4/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00649,Wilmington,Southeastern Baptist Theological Seminary/875 Stadium Dr./Wake Forest/Wake County ,-78.52674,35.99083,5/4/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00666,Wilmington,Poplar Cove Creek Stream Restoration,-83.49947,35.13371,4/20/2016,0,1,0,0,0,0,1,0,0,0,0,0,1,0
RAPANOS,SAW-2016-00667,Wilmington,12 Ray Creek Road Stream Bank Stabilization,-83.5147,35.21158,4/21/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00692,Wilmington,"303 North Carolina Avenue, Carolina Beach/JD",-77.89996,34.02066,4/8/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00693,Wilmington,"Midgett, Timothy W/Dare/PreAp",-75.689,35.99949,8/3/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00694,Wilmington,Price Lake Boat Dock,-81.73878,36.13567,4/11/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00702,Wilmington,Averette Ridge Subdivision/phase 2B/Jones Dairy Rd./Rolesville/Wake County ,-78.46756,35.94395,5/19/2016,0,1,0,0,0,0,0,0,1,1,0,0,0,1
RAPANOS,SAW-2016-00706,Wilmington,1913 Pagan Road / Wake County / Raleigh NC 27603,-78.66305,35.61828,5/5/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00709,Wilmington,Energy Renewal Partners LLC / Adams Solar Project / Rockingham County / Reidsville NC,-79.78572,36.2728,4/22/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00714,Wilmington," Strata Solar, Monroe Solar Farm",-80.62988,34.93003,7/12/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00730,Wilmington,Tessentee Creek Haight Stream Restoration Project,-83.34658,35.07539,5/24/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00731,Wilmington,Boucard Stream Bank Stabilization,-83.31466,35.14937,5/23/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00761,Wilmington,SECU East Main Street Sylva,-83.20139,35.35381,8/16/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00770,Wilmington,379 Holston Village Road House Site,-82.97861,35.51395,7/14/2016,0,1,0,0,0,0,0,0,0,0,0,0,1,1
RAPANOS,SAW-2016-00780,Wilmington,"282,284,286 Waterway Drive / Onslow ",-77.39504,34.51253,12/12/2016,1,1,1,1,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00783,Wilmington,747 Hwy 74 E / Sports Cycle / Richmond,-79.73123,34.91542,5/24/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00789,Wilmington,Hassentree subdivision/phase 9/Stoney Hill Rd./Wake Forest/Wake County ,-78.60678,35.9841,4/21/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00795,Wilmington,West Branch,-80.8277,35.4783,1/23/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00797,Wilmington,Tick Bite Road Project,-77.42091,35.34778,5/2/2016,1,1,0,1,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00814,Wilmington,751 Village Site /Colvard Farm,-78.95412,35.87573,2/6/2017,0,1,0,0,0,0,0,1,0,0,0,0,0,1
RAPANOS,SAW-2016-00815,Wilmington,NCDOT/Bridge Replacement Bridge No. 90/SR 1719/ over Norris Creek/TIP B-4750,-78.27373,35.92594,11/20/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00818,Wilmington,1305 Physicians Drive/JD,-77.92888,34.19915,4/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00822,Wilmington,"Energy Renewal partners, LLC / Washington Solar Project / Rockingham County / ",-79.79284,36.2723,6/6/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00824,Wilmington,"Intertape Polymer Group, Project Burgundy",-80.51983,35.23073,7/15/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00826,Wilmington,Maycock Environmental / 7001 Creedmoor Road / Wake County / Raleigh NC,-78.67985,35.88214,5/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00831,Wilmington, 100 East Magens CT,-77.07554,34.67792,5/16/2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00836,Wilmington,Bald Head Island Public Safety Complex/JD,-77.98147,33.85706,9/25/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00851,Wilmington,"OBrien, John/Dare/PreApp",-75.53739,35.25842,10/25/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00853,Wilmington,College Park Elementary School/JD,-77.86336,34.23629,4/27/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00860,Wilmington,641 Forest HIlls Drive/JD,-77.90964,34.23045,8/19/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00862,Wilmington,"Mareno, Anthony/Hyde/ PreApp",-75.97848,35.10803,8/1/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00887,Wilmington,Pinehurst Senior Center / Moore,-79.47895,35.21127,10/18/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
RAPANOS,SAW-2016-00904,Wilmington,"Spivey, Rebecca/Proposed Pond",-79.68008,35.6905,5/17/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00913,Wilmington,NCDOT/Rail Division/Atlantic and Western Railway/Culvert Replacement ,-79.20494,35.50293,5/17/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00914,Wilmington,Theo Farantatos / 6024 Caledonia Street / Wake County / Raleigh NC 27609,-78.64846,35.86666,5/9/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00919,Wilmington,"Hunley Creek HOA, Hunley Creek Stabilization ",-80.63135,35.13869,10/7/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,SAW-2016-00926,Wilmington,"CCIP Deerfield, LLC, Deerfield",-80.7579,35.1174,6/13/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,1
RAPANOS,SAW-2016-00932,Wilmington,Sellers Farm / Richmond ,-79.66486,34.88199,6/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00934,Wilmington,"Wilbanks Investment Partners, LLC, Wilbanks Drive",-81.04296,35.05493,10/7/2016,0,1,0,0,0,1,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00943,Wilmington,Hawthorne at Parkside / Wake County / Cary NC,-78.89231,35.84401,6/2/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00963,Wilmington,223 Florida Avenue_Stephen Matthews,-77.88841,34.05506,5/12/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00969,Wilmington,439 New River Inlet Road / Jason Anderson / Brian and Cristine Davis,-77.41392,34.49611,5/16/2016,1,1,1,0,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-00983,Wilmington,Kirkwood Crossing Apartments / Wynnefield Properties / 2208 Kirkwood Street / High Point / Guilford County / residential,-80.02013,35.98613,5/16/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-01003,Wilmington,Van Eudy Road / Howey / ESA Marshville NC LLC,-80.3793,34.99109,10/4/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-01004,Wilmington,"BPG, Inc./Dare/PreAp",-75.51627,35.33715,5/19/2016,1,1,1,0,1,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-01016,Wilmington,Riggs Road / Marvin Haga,-77.24516,34.74101,7/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-01030,Wilmington,Sawtell Solar Site,-82.37584,35.38055,3/1/2018,0,1,0,0,1,0,0,0,1,0,0,1,0,1
RAPANOS,SAW-2016-01048,Wilmington,Masciangelo Subdivision - 139 Caroon Road,-75.89123,36.28942,7/20/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
RAPANOS,SAW-2016-01056,Wilmington,"Charter Properties, Inc., Galloway",-80.74427,35.33862,12/6/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-01065,Wilmington,Buckhorn Preserve/2301 Richardson Rd./Apex/Wake County ,-78.92247,35.71534,5/26/2017,0,1,0,0,0,0,1,0,1,1,0,1,0,1
RAPANOS,SAW-2016-01070,Wilmington,Poplar Ridge Lot 126,-82.4803,35.5142,8/17/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-01094,Wilmington,Jemison/Ocracoke/preApp,-75.97856,35.10792,9/21/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-01109,Wilmington,USFS/ Bee Rock Creek Restoration,-82.12773,35.79349,9/29/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-01111,Wilmington,"KH Mint Hill LLP, Cresswinds Charlotte",-80.6482,35.2289,6/20/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,1
RAPANOS,SAW-2016-01115,Wilmington,Harpers Glen Apartments / JD,-78.35401,34.9859,6/2/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-01117,Wilmington,971 Newman Road,-77.09427,35.10855,6/15/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-01120,Wilmington,Airlie Solar Farm LLC,-81.94289,35.28265,8/17/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RAPANOS,SAW-2016-01122,Wilmington,5766 Lumley Road/Nathanco LLC Davenport Sybil & Molint LLC,-78.80832,35.92285,10/24/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0
RAPANOS,SAW-2016-01139,Wilmington,Johnathan Sedberry / Robedo Road / Montgomery County,-79.93239,35.31122,6/27/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,SAW-2016-01140,Wilmington,"Stella S Harris / lot 89, 90, 91, 92 Heron Bay / shoreline stabilization / Montgomery",-80.12533,35.46852,6/7/2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0
